Rating,Price,Skills,Weak Foot,Pace,Shooting,Passing,Dribbling,Defending,Physicality,Popularity,Base Stats,In Game Stats,Team,Nation,League,CF,CM,RW,LM,CDM,RB,GK,CAM,RWB,LWB,CB,LB,RM,LW,ST,Card Type,Acceleration Type,Work Rate (Attack),Work Rate (Defense),Height (cm),Weight (kg)
55,200.0,3,3,63,46,52,57,46,69,1,333,1543,südtirol,ghana,italy serie b (2),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,controlled,h,m,185.0,72.796977124183
55,200.0,2,4,69,51,50,56,24,52,0,302,1396,al raed,saudi arabia,mbs pro league (sau 1),0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,normal,controlled,m,m,176.0,77.0
55,200.0,2,2,64,37,44,45,53,65,1,308,1389,crawley town,england,efl league two (eng 4),0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,normal,lengthy,h,m,187.0,72.796977124183
55,200.0,3,2,66,51,53,55,31,52,1,308,1419,derry city,republic of ireland,sse airtricity league (irl 1),0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,normal,controlled,m,m,188.0,72.796977124183
55,200.0,2,2,54,33,48,55,49,58,-4,297,1384,ucd,republic of ireland,sse airtricity league (irl 1),0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,normal,controlled,m,m,181.0,79.0
55,200.0,2,3,68,38,54,58,49,57,0,324,1541,wuhan zall,china pr,chinese fa super l. (chn 1),0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,normal,controlled,m,m,180.0,70.0
55,200.0,2,2,42,30,38,41,52,67,2,270,1248,minnesota united,canada,major league soccer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,controlled,l,h,190.0,72.796977124183
55,200.0,2,2,66,39,46,51,49,64,0,315,1441,grimsby town,england,efl league two (eng 4),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,normal,controlled,m,m,183.0,70.0
55,200.0,1,3,56,51,54,61,39,51,1,312,713,mumbai city fc,india,indian super league (ind 1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,174.0,70.0
55,4900.0,2,3,59,56,43,57,26,50,1,291,1399,seattle sounders,united states,major league soccer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,controlled,m,m,176.0,64.0
55,200.0,2,3,68,53,41,52,18,56,3,288,1337,frosinone,italy,italy serie b (2),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,controlled,h,m,189.0,72.796977124183
55,200.0,2,3,70,28,38,57,49,53,1,295,1380,fc ingolstadt,germany,3. liga (ger 3),0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,normal,controlled,m,m,176.0,68.0
55,200.0,2,2,69,44,54,57,51,58,2,333,1560,wigan athletic,england,efl championship (eng 2),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,m,185.0,72.796977124183
55,200.0,2,3,65,28,48,51,54,61,0,307,1410,finn harps,republic of ireland,sse airtricity league (irl 1),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,controlled,h,m,180.0,76.0
55,400.0,2,3,66,47,53,58,36,48,1,308,1470,grimsby town,england,efl league two (eng 4),0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,normal,controlled,m,m,181.0,76.0
55,200.0,2,2,77,51,47,59,18,50,1,302,1392,hull city,united states,efl championship (eng 2),0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,normal,explosive,m,m,179.0,68.0
55,200.0,2,2,69,31,46,54,54,57,1,311,1438,shelbourne,republic of ireland,sse airtricity league (irl 1),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,normal,controlled,m,m,179.0,73.0
55,200.0,2,5,79,54,44,58,28,65,1,328,1539,northeast united fc,india,indian super league (ind 1),0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,normal,controlled,h,l,163.0,72.796977124183
55,200.0,2,3,68,24,32,40,54,66,2,284,1286,fc lugano,switzerland,raiffeisen super l. (sui 1),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,lengthy,m,m,182.0,77.0
55,200.0,2,3,64,55,44,54,46,61,2,324,1488,hebei cffc,china pr,chinese fa super l. (chn 1),1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,normal,controlled,m,m,184.0,77.0
55,200.0,2,3,72,56,41,52,20,46,1,287,1337,varbergs bois,sweden,allsvenskan (swe 1),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,controlled,m,m,175.0,65.0
55,200.0,1,2,56,54,60,55,46,56,0,327,672,mjällby aif ,sweden,allsvenskan (swe 1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,195.0,72.796977124183
55,200.0,2,2,65,35,49,57,53,52,1,311,1480,fleetwood town,northern ireland,efl league one (eng 3),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,m,172.0,60.0
55,200.0,2,4,71,29,45,54,49,57,1,305,1406,afc wimbledon,england,efl league two (eng 4),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,normal,controlled,h,h,176.0,65.0
55,200.0,2,3,66,52,47,60,34,43,1,302,1435,kaizer chiefs,south africa,south african fl (rsa 1),1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,normal,controlled,h,m,171.0,65.0
55,200.0,2,3,79,55,51,58,21,46,1,310,1450,fleetwood town,england,efl league one (eng 3),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,controlled,h,m,182.0,70.0
55,200.0,1,2,53,55,58,56,29,53,-1,304,616,accrington,england,efl league one (eng 3),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,193.0,72.796977124183
55,2100.0,1,2,57,54,57,60,24,51,1,303,592,burton albion,finland,efl league one (eng 3),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,196.0,72.796977124183
55,200.0,2,3,52,34,47,47,54,62,-1,296,1375,al ittihad,saudi arabia,mbs pro league (sau 1),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,normal,controlled,l,m,175.0,69.0
55,1100.0,2,2,54,26,34,39,53,58,-2,264,1220,ik sirius,sweden,allsvenskan (swe 1),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,controlled,m,m,186.0,72.796977124183
55,200.0,2,2,62,20,26,34,53,68,7,263,1189,fc hermannstadt,ghana,liga i (rom 1),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,lengthy,m,m,188.0,72.796977124183
55,200.0,2,3,66,53,45,53,25,52,0,294,1379,st. pats,republic of ireland,sse airtricity league (irl 1),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,controlled,h,m,182.0,73.0
55,200.0,2,3,69,47,53,58,47,58,0,332,1562,vålerenga fotball,norway,eliteserien (nor 1),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,m,182.0,73.0
55,200.0,2,3,66,54,51,56,55,57,1,339,1588,tromsø il,norway,eliteserien (nor 1),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,m,178.0,75.0
55,200.0,1,1,56,57,55,54,27,54,0,303,598,st. johnstone,scotland,scottish premiership (spfl),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,191.0,72.796977124183
55,200.0,1,2,54,53,52,58,23,52,-1,292,643,shrewsbury,england,efl league one (eng 3),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,193.0,72.796977124183
55,200.0,2,3,60,44,50,56,42,56,0,308,1447,hebei cffc,china pr,chinese fa super l. (chn 1),0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,normal,controlled,m,m,176.0,70.0
55,200.0,2,3,71,54,38,54,17,56,1,290,1331,shanghai sipg,china pr,chinese fa super l. (chn 1),1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,normal,controlled,h,l,183.0,72.0
55,800.0,2,2,48,24,28,31,53,69,-1,253,1201,new york city fc,serbia,major league soccer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,controlled,l,m,185.0,72.796977124183
55,2700.0,2,2,78,53,45,56,24,62,0,318,1474,brisbane roar,côte d'ivoire,a-league (aus 1),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,controlled,h,l,175.0,70.0
55,200.0,3,3,73,54,41,55,18,60,1,301,1391,wrexham afc,england,national league (eng 5),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,controlled,m,m,188.0,72.796977124183
55,200.0,2,3,70,55,40,52,21,61,1,299,1361,wigan athletic,england,efl championship (eng 2),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,controlled,m,m,188.0,72.796977124183
55,200.0,2,3,61,48,54,59,36,39,1,297,1442,derry city,republic of ireland,sse airtricity league (irl 1),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,normal,controlled,m,m,176.0,71.0
55,200.0,2,2,58,28,34,34,55,65,1,274,1272,wisła płock,poland,polski ekstraklasa (pol 1),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,lengthy,m,m,183.0,78.0
55,200.0,2,2,62,46,52,57,51,52,-3,320,1511,sarpsborg 08,senegal,eliteserien (nor 1),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,m,183.0,75.0
55,9900.0,2,3,68,38,48,54,49,44,2,301,1413,karlsruher sc,germany,bundesliga 2 (ger 2),0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,normal,controlled,h,m,176.0,73.0
55,200.0,1,3,58,52,54,53,26,55,-2,298,602,śląsk wrocław,poland,polski ekstraklasa (pol 1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,195.0,72.796977124183
55,400.0,2,3,69,52,53,55,35,57,-2,321,1488,bengaluru fc,india,indian super league (ind 1),0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,normal,controlled,m,m,185.0,72.796977124183
55,200.0,2,3,64,53,43,56,35,59,0,310,1474,kerala blasters fc,india,indian super league (ind 1),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,controlled,h,m,173.0,69.0
55,200.0,1,3,56,52,56,59,42,56,2,321,753,al-tai,saudi arabia,mbs pro league (sau 1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,178.0,70.0
55,200.0,2,2,61,27,38,46,52,67,0,291,1355,afc wimbledon,england,efl league two (eng 4),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,controlled,m,m,180.0,70.0
55,200.0,3,3,65,43,54,59,33,42,2,296,1411,dynamo dresden,germany,3. liga (ger 3),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,normal,controlled,m,m,177.0,69.0
55,200.0,2,3,58,25,39,40,54,65,4,281,1271,al-tai,saudi arabia,mbs pro league (sau 1),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,lengthy,m,m,180.0,72.0
55,200.0,2,2,63,25,31,49,56,54,1,278,1271,sp. charleroi,belgium,1a pro league (bel 1),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,controlled,m,m,185.0,72.796977124183
55,200.0,2,3,67,47,53,57,53,51,0,328,1561,ik sirius,sweden,allsvenskan (swe 1),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,m,178.0,66.0
55,200.0,2,2,66,46,51,59,25,37,23,284,1354,ifk värnamo,sweden,allsvenskan (swe 1),0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,normal,controlled,h,l,163.0,72.796977124183
55,200.0,2,4,88,53,43,61,25,50,1,320,1438,brisbane roar,australia,a-league (aus 1),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,normal,explosive,h,l,170.0,72.796977124183
55,350.0,2,3,75,50,50,52,49,48,18,324,1505,wolves,singapore,premier league,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,normal,explosive,h,m,180.0,77.0
55,1300.0,2,3,53,35,53,51,52,57,0,301,1391,sm caen,comoros,ligue 2 (fra 2),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,m,191.0,72.796977124183
55,300.0,2,5,77,42,49,55,48,48,11,319,1475,wolves,jamaica,premier league,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,normal,explosive,h,m,177.0,68.0
55,200.0,2,2,75,56,41,53,21,53,1,299,1384,peterborough,england,efl league one (eng 3),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,controlled,h,m,182.0,72.0
55,200.0,1,3,59,56,52,60,28,48,2,303,607,msv duisburg,germany,3. liga (ger 3),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,185.0,72.796977124183
55,200.0,2,2,68,30,49,55,50,50,1,302,1394,ifk värnamo,sweden,allsvenskan (swe 1),0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,normal,controlled,m,m,179.0,70.0
55,7400.0,1,2,55,54,51,59,23,52,1,294,699,gif sundsvall,sweden,allsvenskan (swe 1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,199.0,72.796977124183
55,200.0,2,3,65,48,54,58,44,53,0,322,1498,gif sundsvall,sweden,allsvenskan (swe 1),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,m,184.0,80.0
55,200.0,2,3,61,22,47,48,53,64,1,295,1312,degerfors if,sweden,allsvenskan (swe 1),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,lengthy,h,m,190.0,72.796977124183
55,200.0,2,2,66,50,52,62,47,44,0,321,1549,shelbourne,republic of ireland,sse airtricity league (irl 1),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,l,174.0,64.0
55,200.0,2,2,71,37,45,50,51,55,1,309,1400,fc dallas,united states,major league soccer,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,normal,controlled,m,m,178.0,78.0
55,1600.0,2,3,66,23,34,37,55,64,0,279,1270,bk häcken,sweden,allsvenskan (swe 1),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,lengthy,m,m,186.0,72.796977124183
55,200.0,2,2,57,32,52,51,49,60,2,301,1391,swansea city,england,efl championship (eng 2),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,m,183.0,75.0
55,200.0,2,3,73,49,50,59,20,49,2,300,1366,sj earthquakes,burkina faso,major league soccer,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,normal,controlled,h,l,180.0,79.0
55,200.0,2,2,66,37,45,53,52,67,-1,320,1440,sunderland,northern ireland,efl championship (eng 2),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,normal,lengthy,m,m,180.0,85.0
55,200.0,2,3,66,26,36,39,54,63,1,284,1268,oxford united,republic of ireland,efl league one (eng 3),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,lengthy,m,m,188.0,72.796977124183
55,1300.0,2,3,61,46,54,60,27,45,1,293,1322,sint-truiden,belgium,1a pro league (bel 1),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,normal,controlled,m,m,189.0,72.796977124183
55,200.0,2,4,66,45,53,58,42,53,3,317,1435,new england,united states,major league soccer,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,normal,controlled,h,m,180.0,72.0
55,200.0,1,3,53,58,54,57,36,53,-1,311,681,afc wimbledon,england,efl league two (eng 4),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,188.0,72.796977124183
55,200.0,2,3,71,32,45,54,54,64,-3,320,1464,port vale,england,efl league one (eng 3),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,normal,controlled,m,m,185.0,72.796977124183
55,950.0,3,3,66,51,50,54,43,58,2,322,1517,ucd,republic of ireland,sse airtricity league (irl 1),0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,normal,controlled,m,m,180.0,76.0
55,200.0,2,2,56,32,38,43,55,57,6,281,1279,rosenborg bk,norway,eliteserien (nor 1),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,controlled,m,m,192.0,72.796977124183
55,200.0,2,3,56,32,47,50,53,66,3,304,1402,finn harps,france,sse airtricity league (irl 1),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,normal,controlled,l,h,185.0,72.796977124183
55,200.0,2,3,75,48,51,56,28,41,1,299,1396,lech poznań,poland,polski ekstraklasa (pol 1),0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,normal,explosive,m,l,168.0,72.796977124183
55,650.0,3,3,77,43,49,63,33,44,6,309,1435,hamkam fotball,latvia,eliteserien (nor 1),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,normal,explosive,m,m,171.0,69.0
55,200.0,2,3,62,45,53,57,54,58,1,329,1536,fk jerv,norway,eliteserien (nor 1),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,m,180.0,74.0
55,200.0,2,2,65,28,33,36,54,69,3,285,1269,fc voluntari,romania,liga i (rom 1),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,lengthy,m,m,193.0,72.796977124183
55,200.0,2,4,64,51,53,58,48,55,1,329,1566,ucd,republic of ireland,sse airtricity league (irl 1),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,m,177.0,72.0
55,200.0,2,3,74,49,54,61,30,37,1,305,1438,dundee united,ghana,scottish premiership (spfl),0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,normal,explosive,m,m,168.0,72.796977124183
55,200.0,2,3,33,21,32,34,56,63,2,239,1146,finn harps,republic of ireland,sse airtricity league (irl 1),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,controlled,l,h,188.0,72.796977124183
55,200.0,1,1,53,51,55,55,33,56,2,303,624,pogoń szczecin,poland,polski ekstraklasa (pol 1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,191.0,72.796977124183
55,10000.0,2,3,69,33,39,47,54,63,0,305,1347,viborg ff,gambia,3f superliga (den 1),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,controlled,m,m,192.0,72.796977124183
55,200.0,2,3,64,47,50,62,31,49,1,303,1417,swansea city,wales,efl championship (eng 2),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,normal,controlled,m,m,180.0,70.0
55,200.0,2,2,63,51,50,56,44,46,0,310,1467,seattle sounders,united states,major league soccer,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,normal,controlled,m,m,172.0,63.0
55,10000.0,2,3,67,48,55,58,46,50,1,324,1522,aarhus agf,denmark,3f superliga (den 1),0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,normal,controlled,m,m,183.0,70.0
55,300.0,2,3,50,31,41,38,57,50,6,267,1274,aston villa,england,premier league,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,controlled,m,m,194.0,72.796977124183
55,200.0,2,2,55,26,34,37,55,71,1,278,1216,ascoli,slovenia,italy serie b (2),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,lengthy,m,m,197.0,72.796977124183
55,650.0,2,2,58,28,36,37,56,63,2,278,1275,jagiellonia,poland,polski ekstraklasa (pol 1),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,controlled,m,m,190.0,72.796977124183
55,6900.0,3,2,72,57,51,56,28,43,1,307,1438,ross county,belgium,scottish premiership (spfl),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,normal,controlled,h,m,178.0,71.0
55,200.0,2,2,64,28,35,50,55,47,-1,279,1326,guangzhou,china pr,chinese fa super l. (chn 1),0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,normal,controlled,m,m,171.0,64.0
55,200.0,2,3,66,51,46,56,27,47,0,293,1308,shanghai sipg,china pr,chinese fa super l. (chn 1),0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,normal,controlled,m,m,181.0,74.0
55,200.0,2,2,51,36,51,51,52,61,0,302,1390,livingston,congo,scottish premiership (spfl),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,normal,controlled,m,h,191.0,72.796977124183
55,200.0,2,3,73,39,48,58,46,54,1,318,1449,viborg ff,denmark,3f superliga (den 1),0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,normal,controlled,m,m,183.0,75.0
55,200.0,2,3,67,31,39,52,52,66,1,307,1381,servette fc,switzerland,raiffeisen super l. (sui 1),0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,normal,controlled,m,m,181.0,77.0
55,200.0,2,2,59,25,37,41,55,61,2,278,1264,palermo,italy,italy serie b (2),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,lengthy,m,m,183.0,80.0
55,5100.0,2,3,66,28,38,49,51,57,2,289,1311,palermo,albania,italy serie b (2),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,normal,controlled,m,m,180.0,78.0
55,200.0,2,3,58,42,54,56,32,49,0,291,1385,meizhou hakka,china pr,chinese fa super l. (chn 1),0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,normal,controlled,m,m,176.0,69.0
55,200.0,3,3,69,48,50,60,35,46,0,308,1458,brøndby if,denmark,3f superliga (den 1),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,normal,controlled,m,m,172.0,65.0
55,3500.0,2,3,62,41,51,48,50,60,0,312,1421,spvgg bayreuth,germany,3. liga (ger 3),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,m,183.0,75.0
55,9200.0,2,3,65,52,53,54,48,56,0,328,1513,spvgg bayreuth,germany,3. liga (ger 3),1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,normal,controlled,m,m,184.0,77.0
55,200.0,1,2,58,54,55,57,18,49,2,291,637,grasshoppers,switzerland,raiffeisen super l. (sui 1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,185.0,72.796977124183
55,200.0,2,3,66,46,50,57,24,45,2,288,1315,sc freiburg ii,germany,3. liga (ger 3),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,normal,controlled,m,m,180.0,70.0
55,200.0,2,3,65,48,53,59,32,43,-2,300,1430,al adalah,saudi arabia,mbs pro league (sau 1),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,normal,controlled,m,m,163.0,72.796977124183
55,200.0,2,3,51,36,45,43,54,62,8,291,1334,dynamo dresden,germany,3. liga (ger 3),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,normal,controlled,m,m,190.0,72.796977124183
55,350.0,2,3,72,50,50,55,29,49,0,305,1424,pge stal mielec,poland,polski ekstraklasa (pol 1),0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,normal,controlled,m,m,179.0,70.0
55,200.0,2,3,62,41,55,55,57,49,5,319,1510,greuther fürth,germany,bundesliga 2 (ger 2),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,m,179.0,74.0
55,200.0,1,4,56,54,59,56,40,58,1,323,702,spvgg bayreuth,germany,3. liga (ger 3),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,188.0,72.796977124183
55,200.0,2,3,63,43,55,55,45,43,6,304,1509,1. fc nürnberg,germany,bundesliga 2 (ger 2),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,m,168.0,72.796977124183
55,200.0,2,2,63,54,54,53,43,57,6,324,1515,swindon town,gambia,efl league two (eng 4),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,m,188.0,72.796977124183
55,500.0,2,2,67,56,44,58,19,60,0,304,1398,sutton united,england,efl league two (eng 4),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,controlled,m,m,173.0,65.0
55,3000.0,2,3,70,25,46,53,49,58,1,301,1382,lincoln city,england,efl league one (eng 3),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,normal,controlled,h,m,177.0,73.0
55,200.0,2,3,64,34,49,49,54,61,2,311,1430,preston,england,efl championship (eng 2),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,m,185.0,72.796977124183
55,200.0,2,3,76,53,45,58,21,50,3,303,1373,fc farul constanta,romania,liga i (rom 1),1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,normal,controlled,h,l,186.0,72.796977124183
55,200.0,2,3,60,21,39,41,55,62,0,278,1260,central coast,australia,a-league (aus 1),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,lengthy,m,m,191.0,72.796977124183
55,200.0,2,3,70,52,47,61,22,45,1,297,1359,if elfsborg,sweden,allsvenskan (swe 1),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,normal,controlled,m,m,178.0,71.0
55,200.0,2,3,67,37,46,52,50,57,0,309,1392,if elfsborg,sweden,allsvenskan (swe 1),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,normal,controlled,m,m,179.0,72.0
55,200.0,2,3,66,30,48,50,51,56,0,301,1396,al-tai,saudi arabia,mbs pro league (sau 1),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,normal,controlled,m,m,171.0,66.0
55,1100.0,2,3,64,39,45,51,49,62,1,310,1401,al-tai,guinea,mbs pro league (sau 1),0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,normal,controlled,m,m,181.0,73.0
55,200.0,2,3,62,46,53,56,51,49,1,317,1463,sk austria klagenfurt,germany,ö bundesliga (aut 1),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,controlled,m,m,174.0,70.0
55,200.0,2,3,64,22,32,34,56,67,0,275,1248,chicago fire,united states,major league soccer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,lengthy,m,m,188.0,72.796977124183
55,200.0,2,3,70,52,38,54,25,71,5,310,1390,charlton ath,england,efl league one (eng 3),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,lengthy,m,m,195.0,72.796977124183
55,200.0,2,3,65,39,53,56,37,48,1,298,1396,odense bk,denmark,3f superliga (den 1),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,controlled,h,m,168.0,72.796977124183
55,200.0,2,2,61,28,43,51,55,59,2,297,1364,miedź legnica,poland,polski ekstraklasa (pol 1),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,normal,controlled,m,m,184.0,75.0
55,200.0,1,2,53,56,54,63,24,52,0,302,569,cfr 1907 cluj,romania,liga i (rom 1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,controlled,m,m,186.0,72.796977124183
55,200.0,2,3,74,38,53,59,28,45,-1,297,1369,sepsi osk,romania,liga i (rom 1),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,normal,explosive,m,m,177.0,69.0
55,200.0,2,3,69,55,36,52,21,53,1,286,1323,fc rapid,romania,liga i (rom 1),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,controlled,m,l,186.0,72.796977124183
55,200.0,2,3,73,40,46,52,49,67,0,327,1504,forest green,wales,efl league one (eng 3),0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,normal,controlled,h,h,178.0,71.0
55,200.0,2,3,73,55,45,60,16,49,2,298,1360,derby county,denmark,efl league one (eng 3),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,controlled,h,l,180.0,72.796977124183
55,650.0,3,4,82,53,47,56,31,47,5,316,1461,wolves,jamaica,premier league,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,normal,explosive,h,m,177.0,70.0
55,200.0,2,3,63,55,44,53,25,57,6,297,1372,dynamo dresden,germany,3. liga (ger 3),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,controlled,m,m,185.0,72.796977124183
